code,name,rights_month,rights_date,yuutai_genre,yuutai_content,min_investment
9347,日本管財ホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当）",138600
9701,東京會舘,9,2025-09-30,その他,"おこめ券（1,320円相当～）",242800
7677,ヤシマキザイ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当）など",535000
8089,ナイス,9,2025-09-30,買物券・プリペイドカード,「ikka」のほか、グループ店舗で使える優待買物割引券（25％割引：3枚～）,22800
3397,トリドールホールディングス,9,2025-09-30,金券・ギフト,"QUOカードPay（25,000円相当～）",625000
4661,オリエンタルランド,9,2025-09-30,金券・ギフト,"「スーパーセンターPLANT」などで使えるPLANT Payカード（1枚：1,000円相当～）",187600
8938,グローム・ホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（2,000円相当～）",283500
9890,マキヤ,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）",230350
1783,fantasista,9,2025-09-30,金券・ギフト,"QUOカード（10,000円相当）など",307200
4484,ランサーズ,9,2025-09-30,買物券・プリペイドカード,"自社通販サイト「カクヤスネットショッピング」で使えるクーポン券（1,000円相当）",45000
2340,極楽湯ホールディングス,9,2025-09-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",259800
7118,伸和ホールディングス,9,2025-09-30,金券・ギフト,"株主優待ポイント（1,000円相当～）",182000
9041,近鉄グループホールディングス,9,2025-09-30,金券・ギフト,"QUOカード（1,000円相当～）など",436000
2933,紀文食品,9,2025-09-30,買物券・プリペイドカード,淡路島の自社レストランで利用できる優待食事割引券（30％割引：1枚）など,1906
6087,アビスト,9,2025-09-30,その他,"自社オリジナル商品（1,000円相当）など",75100
3361,トーエル,10,2025-10-31,その他,"デジタルギフト（5,000円相当～）",348600
3121,マーチャント・バンカーズ,10,2025-10-31,金券・ギフト,"QUOカード（1,000円相当）",71700
3329,東和フードサービス,10,2025-10-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（5,000円相当～）",697800
9632,各種ギフトカードを贈る企業一覧,10,2025-10-31,その他,,0
3475,グッドコムアセット,10,2025-10-31,金券・ギフト,"UCギフトカード（1,000円相当～）など",100100
8975,いちごオフィスリート投資法人,10,2025-10-31,金券・ギフト,"オリジナルQUOカード（1,000円相当）など",309000
3193,レストランの食事,10,2025-10-31,その他,,0
8079,正栄食品工業,10,2025-10-31,金券・ギフト,"オリジナルQUOカード（1,000円相当～）",1001000
3038,神戸物産,10,2025-10-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）",1078000
7856,萩原工業,10,2025-10-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,500円相当～）",681100
2997,QUOカードを贈る企業一覧,10,2025-10-31,その他,,0
4382,HEROZ,10,2025-10-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（2,000円相当～）",604200
7640,トップカルチャー,10,2025-10-31,買物券・プリペイドカード,"通販カタログ「げんきあっぷきれいあっぷ」で使える優待割引券（5,000円相当）など",85100
2923,サトウ食品,10,2025-10-31,その他,"デジタルギフト（25,000円相当）",891000
7643,フィットイージー,10,2025-10-31,金券・ギフト,"VJAギフトカード（1,000円相当～）など",160400
3088,グリーンクロスホールディングス,10,2025-10-31,金券・ギフト,"「マツモトキヨシ」のほか、グループ店舗で使えるマツキヨココカラポイント（2,000円相当～）など",279250
6309,巴工業,10,2025-10-31,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（3,000円相当～）など",1133000
3134,Hamee,10,2025-10-31,食品,"自社食品セット（3,000円相当～）",120000
3476,投資法人みらい,10,2025-10-31,金券・ギフト,"QUOカード（1,500円相当～）",365500
4450,パワーソリューションズ,10,2025-10-31,金券・ギフト,"QUOカード（1,000円相当）",49400
9824,泉州電業,10,2025-10-31,金券・ギフト,QUOカード（500円相当）,91000
2375,ギグワークス,10,2025-10-31,金券・ギフト,QUOカード（500円相当～）,242900
2164,地域新聞社,10,2025-10-31,金券・ギフト,QUOカード（500円相当～）,109400
8617,光世証券,10,2025-10-31,その他,ジェフグルメカード（500円相当～）など,265000
9251,AB＆Company,10,2025-10-31,その他,「京成電鉄路線」優待乗車証（回数券：1枚～）など,122800
3974,SCAT,10,2025-10-31,食品,"自社商品の詰め合わせギフト（2,500円相当～）など",174500
3031,ラクーンホールディングス,10,2025-10-31,金券・ギフト,"QUOカード（1,000円相当）",119600
8609,岡三証券グループ,10,2025-10-31,金券・ギフト,"QUOカード（2,000円相当～）",327300
9678,カナモト,10,2025-10-31,その他,「QB HOUSE」で使える無料ヘアカット券（1枚～）,135700
2910,ロック・フィールド,10,2025-10-31,食品,新潟県産お米（5kg相当）,821000
9444,トーシンホールディングス,10,2025-10-31,金券・ギフト,"図書カード(1,000円相当～)",86300
9279,ギフトホールディングス,10,2025-10-31,その他,"デジタルギフト（20,000円相当）",475500
2751,テンポスホールディングス,10,2025-10-31,その他,静岡の新茶（1パック）,568000
7678,ファストフード・カフェの食事,10,2025-10-31,その他,,0
9254,ラバブルマーケティンググループ,10,2025-10-31,その他,"デジタルギフト（15,000円相当）",657300
9603,エイチ・アイ・エス,10,2025-10-31,その他,"デジタルギフト（3,000円相当～）",151800
1436,グリーンエナジー＆カンパニー,10,2025-10-31,その他,"自社製品（6,000円相当）",896000
8927,明豊エンタープライズ,10,2025-10-31,その他,"オリジナルカタログ（3,000 円相当～）",123600
4441,トビラシステムズ,10,2025-10-31,金券・ギフト,"株主優待ポイント（1,000ポイント～）",360000
3195,ジェネレーションパス,10,2025-10-31,金券・ギフト,QUOカード（500円相当）など,162800
7604,梅の花グループ,10,2025-10-31,その他,"自社関連商品の詰め合わせ（5,000円相当）",263800
3419,アートグリーン,10,2025-10-31,買物券・プリペイドカード,「イトーキオンラインショップ」で使えるクーポンコード（30％割引：1回分）など,1246000
8917,ファースト住建,10,2025-10-31,その他,"株主限定タオルセット（5,000円相当）など",207600
2301,学情,10,2025-10-31,食品,"自社商品の詰め合わせ（2,000円相当）",102100
3547,串カツ田中ホールディングス,11,2025-11-30,金券・ギフト,"QUOカード（3,000円相当～）",359000
5341,ASAHI EITOホールディングス,11,2025-11-30,その他,自社製品の優待割引,229400
4825,ウェザーニューズ,11,2025-11-30,買物券・プリペイドカード,"「スギ薬局」のほか、グループ店舗で使える優待買物割引券（1,000円相当～）など",332800
7501,ティムコ,11,2025-11-30,金券・ギフト,"QUOカード（1,500円相当～）",448500
9632,各種ギフトカードを贈る企業一覧,11,2025-11-30,その他,,0
4465,ニイタカ,11,2025-11-30,買物券・プリペイドカード,「ノリタケスクエア名古屋」などで使える優待買物割引券（25％割引：1枚～）,483500
3472,日本ホテル＆レジデンシャル投資法人,11,2025-11-30,金券・ギフト,"QUOカード（20,000円相当）",424000
3139,ラクト・ジャパン,11,2025-11-30,その他,"千葉県・香川県の特産品（2,000円相当～）",1090800
4577,ダイト,11,2025-11-30,金券・ギフト,QUOカード（500円相当～）,330900
3193,レストランの食事,11,2025-11-30,その他,,0
4616,川上塗料,11,2025-11-30,金券・ギフト,"QUOカード（1,000円相当～）など",301000
6634,ネクスグループ,11,2025-11-30,その他,"自社製品の詰め合わせ（1,500円相当～）",496500
2997,QUOカードを贈る企業一覧,11,2025-11-30,その他,,0
7388,FPパートナー,11,2025-11-30,金券・ギフト,"QUOカード（1,000円相当）",130900
9872,北恵,11,2025-11-30,食品,"自社商品（2,500円相当）",456500
5262,光フードサービス,11,2025-11-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（1,500円相当～）",934500
9326,関通,11,2025-11-30,その他,"デジタルギフト（7,500円相当～）",333500
3454,ファーストブラザーズ,11,2025-11-30,金券・ギフト,"QUOカード（2,000円相当）",754000
4197,アスマーク,11,2025-11-30,金券・ギフト,QUOカード（300円相当～）など,108900
7965,象印マホービン,11,2025-11-30,その他,"自社製品セット（3,000円相当～）",102900
3160,大光,11,2025-11-30,食品,"自社商品の詰め合わせ（2,000円相当）",102100
5527,property technologies,11,2025-11-30,金券・ギフト,"QUOカード（2,000円相当～）",1376000
9765,オオバ,11,2025-11-30,その他,"デジタルギフト（10,000円相当）",184000
4834,キャリアバンク,11,2025-11-30,金券・ギフト,"QUOカード（30,000円相当）など",259500
2734,サーラコーポレーション,11,2025-11-30,買物券・プリペイドカード,「form forma」のほか、グループ店舗で使える優待買物割引券（20％割引：9枚）など,105800
7074,トゥエンティーフォーセブンホールディングス,11,2025-11-30,金券・ギフト,"QUOカード（2,000円相当）",85100
9720,ホテル、ニューグランド,11,2025-11-30,金券・ギフト,"優待ポイント（20,000円相当）",835750
7725,インターアクション,11,2025-11-30,買物券・プリペイドカード,"「あみやき亭」のほか、グループ店舗で使える優待食事割引券（1,000円相当～）など",133100
8923,トーセイ,11,2025-11-30,金券・ギフト,"VJAギフトカード（1,000円相当～）",517000
7997,くろがね工作所,11,2025-11-30,その他,"自社グループ製品（1,000円相当～）など",277900
8617,光世証券,11,2025-11-30,その他,ジェフグルメカード（500円相当～）など,265000
3377,バイク王＆カンパニー,11,2025-11-30,金券・ギフト,"「プレミアム優待倶楽部」の優待ポイント（1,500円相当～）",959200
8095,アステナホールディングス,11,2025-11-30,カタログギフト,"カタログギフト（5,000円相当）など",331000
8609,岡三証券グループ,11,2025-11-30,金券・ギフト,"QUOカード（2,000円相当～）",327300
9215,CaSy,11,2025-11-30,その他,阪神電車全線・阪急電車全線で使える乗車カード（2回乗車分：1枚～）など,413600
1430,ファーストコーポレーション,11,2025-11-30,金券・ギフト,"QUOカード（1,000円相当～）",247000
